sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
51,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,පැකින් එකත් හොදට තිබුනා .සුපිරි photos වල තිබුන වගේම සුපිරි .❤️❤️🔥 Highly recommended 🔥❤️,පැකින් එකත් හොදට තිබුනා .සුපිරි photos වල තිබුන වගේම සුපිරි .❤️❤️🔥 Highly recommended 🔥❤️,"{
(NULL, 'Delivery & Packaging', 'පැකින් එකත් හොදට තිබුනා', positive),
(NULL, 'Product Quality', 'සුපිරි photos වල තිබුන වගේම සුපිරි', positive),
(NULL, 'Overall Satisfaction', 'Highly recommended', positive)
}",Pure_Sinhala,home
52,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,meka hodai....Meka baya nathuwa buy karanna... api pavichi kara kisima prasnayk awe na..,මේක හොදි....මේක බය නැතුව බුය් කරන්න... අපි පාවිචි කර කිසිම ප්‍රස්නයක් අවේ න..,"{
(NULL, 'Product Quality', 'මේක හොදි', positive),
(NULL, 'Overall Satisfaction', 'බය නැතුව බුය් කරන්න', positive),
(NULL, 'Durability', 'අපි පාවිචි කර කිසිම ප්‍රස්නයක් අවේ නෑ', positive)
}",Sinhala_in_English,home
53,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොඳට පැක් කරලා තිබ්බා..පාවිච්චියට අරන් බැලුවා හොඳට වැඩ කරනවා අවුලක් නෑ..,හොඳට පැක් කරලා තිබ්බා..පාවිච්චියට අරන් බැලුවා හොඳට වැඩ කරනවා අවුලක් නෑ..,"{
(NULL, 'Delivery & Packaging', 'හොඳට පැක් කරලා තිබ්බා', positive),
(NULL, 'Functionality', 'පාවිච්චියට අරන් බැලුවා හොඳට වැඩ කරනවා', positive),
(NULL, 'Product Quality', 'අවුලක් නෑ', positive)
}",Pure_Sinhala,home
54,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,GODAK HODAI ODAR KARAPU AKAMA AWA DELIVER SUPAR,ගොඩක් හොදි ඕඩර් කරපු අකම අව දෙලිවෙර් සුපර්,"{
(NULL, 'Product Quality', 'ගොඩක් හොදි', positive),
(NULL, 'Delivery & Packaging', 'ඕඩර් කරපු අකම අව', positive),
(NULL, 'Delivery & Packaging', 'දෙලිවෙර් සුපර්', positive)
}",Sinhala_in_English,home
55,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,"Good prdct, no ploblem 🤟",ගූඩ් ප්ර්ද්ච්ට්,"{
(NULL, 'Product Quality', 'ගූඩ් ප්ර්ද්ච්ට්', positive)
}",Sinhala_in_English,home
56,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,සුපිරි 😍❤️❤️❤️❤️❤️ දෙකක්ම ගෙනාවා...😍මරු,සුපිරි 😍❤️❤️❤️❤️❤️ දෙකක්ම ගෙනාවා...😍මරු,"{
(NULL, 'Product Quality', 'සුපිරි', positive),
(NULL, 'Product Quality', 'දෙකක්ම ගෙනාවා', positive),
(NULL, 'Overall Satisfaction', 'මරු', positive)
}",Pure_Sinhala,home
57,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,super hodt thiyanawa ikmanata awath,සුපෙර් හොද්ට් තියනවා ඉක්මනට අවත,"{
(NULL, 'Product Quality', 'සුපෙර් හොද්ට් තියනවා', positive),
(NULL, 'Delivery & Packaging', 'ඉක්මනට අවත', positive)
}",Sinhala_in_English,home
58,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,😍 සුපිරියක්... විනාඩි 1:30 න් වතුර එක රත් වෙනව.. 🥰❤️ සුපිරියක් හොඳේ.. ❤️❤️,😍 සුපිරියක්... විනාඩි 1:30 න් වතුර එක රත් වෙනව.. 🥰❤️ සුපිරියක් හොඳේ.. ❤️❤️,"{
(NULL, 'Product Quality', 'සුපිරියක්', positive),
(NULL, 'Functionality', 'විනාඩි 1:30 න් වතුර එක රත් වෙනව', positive),
(NULL, 'Overall Satisfaction', 'සුපිරියක් හොඳේ', positive)
}",Pure_Sinhala,home
59,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",4,හොදයි.. ඒ ගානට වටිනවා. හැබැයි වොරන්ටි කාඩ් එකක්නම් තිබුනෙ නෑ,හොදයි.. ඒ ගානට වටිනවා. හැබැයි වොරන්ටි කාඩ් එකක්නම් තිබුනෙ නෑ,"{
(NULL, 'Product Quality', 'හොදයි', positive),
(NULL, 'Price / Value for Money', 'ඒ ගානට වටිනවා', positive),
(NULL, 'Warranty', 'වොරන්ටි කාඩ් එකක්නම් තිබුනෙ නෑ', negative)
}",Pure_Sinhala,home
60,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",4,කියපු දිනයට කලින් ලැබුන නියමයි හොදට වැඩ කරනවා හොද නිෂ්පාදනයක් ♥️,කියපු දිනයට කලින් ලැබුන නියමයි හොදට වැඩ කරනවා හොද නිෂ්පාදනයක් ♥️,"{
(NULL, 'Delivery & Packaging', 'කියපු දිනයට කලින් ලැබුන', positive),
(NULL, 'Functionality', 'හොදට වැඩ කරනවා', positive),
(NULL, 'Product Quality', 'හොද නිෂ්පාදනයක්', positive),
}",Pure_Sinhala,home
61,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,බඩු වැඩ,බඩු වැඩ,"{
(NULL, 'Product Quality', 'බඩු වැඩ', positive)
}",Pure_Sinhala,home
62,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,"අරගෙන දවස් තුනක් වෙනවා,දැනට නම් හොදට වැඩ,ඒ ගානට වටිනවා","අරගෙන දවස් තුනක් වෙනවා,දැනට නම් හොදට වැඩ,ඒ ගානට වටිනවා","{
(NULL, 'Durability', 'අරගෙන දවස් තුනක් වෙනවා දැනට නම් හොදට වැඩ', positive),
(NULL, 'Price / Value for Money', 'ඒ ගානට වටිනවා', positive)
}",Pure_Sinhala,home
63,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ඒක හොදට වැඩ .එ ගානට ගොඩක් වටිනවා ♥️,ඒක හොදට වැඩ .එ ගානට ගොඩක් වටිනවා ♥️,"{
(NULL, 'Product Quality', 'ඒක හොදට වැඩ', positive),
(NULL, 'Price / Value for Money', 'එ ගානට ගොඩක් වටිනවා', positive),
}",Pure_Sinhala,home
64,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,ඉතා හොදයි. ගෙවන ගානට වටිනවා.,ඉතා හොදයි. ගෙවන ගානට වටිනවා.,"{
(NULL, 'Price / Value for Money', 'ගෙවන ගානට වටිනවා', positive),
(NULL, 'Product Quality', 'ඉතා හොදයි', positive)
}",Pure_Sinhala,home
65,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",1,"This kettle has been disappointing. It started leaking quickly, and the interior soon showed rust and corrosion. It’s also quite loud during operation. Overall, it feels like a waste of money, and I wouldn’t recommend it. මේ කේතලය බලාපොරොත්තු සුන් කළා. ඉක්මනින් කාන්දු වෙන්න පටන් ගත්තා, ඇතුල  ඉක්මනින්ම මලකඩ සහ විඛාදනයට ලක්වෙන්න පටන් ගත්ත. එය උනුසුම් කිරීමේදී විශාල ශබ්දයක් ඇති කරයි. මුළුමනින්ම, මුදල් නාස්තියක් වගේ තමයි හිතෙන්නේ. මම නම් මෙය ලබාගන්න අනුමත කරන්නෙත් නැහැ.","This kettle has been disappointing. It started leaking quickly, and the interior soon showed rust and corrosion. It’s also quite loud during operation. Overall, it feels like a waste of money, and I wouldn’t recommend it. මේ කේතලය බලාපොරොත්තු සුන් කළා. ඉක්මනින් කාන්දු වෙන්න පටන් ගත්තා, ඇතුල  ඉක්මනින්ම මලකඩ සහ විඛාදනයට ලක්වෙන්න පටන් ගත්ත. එය උනුසුම් කිරීමේදී විශාල ශබ්දයක් ඇති කරයි. මුළුමනින්ම, මුදල් නාස්තියක් වගේ තමයි හිතෙන්නේ. මම නම් මෙය ලබාගන්න අනුමත කරන්නෙත් නැහැ.","{
(NULL, 'Functionality', 'leaking quickly', negative),
(NULL, 'Build / Construction Quality', 'ඇතුල ඉක්මනින්ම මලකඩ සහ විඛාදනයට ලක්වෙන්න පටන් ගත්ත', negative),
(NULL, 'Noise Performance', 'උනුසුම් කිරීමේදී විශාල ශබ්දයක් ඇති කරයි', negative),
(NULL, 'Overall Satisfaction', 'මුදල් නාස්තියක්', negative),
(NULL, 'Overall Satisfaction', 'මම නම් මෙය ලබාගන්න අනුමත කරන්නෙත් නැහැ', negative)
}",Pure_Sinhala,home
66,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,recommend karanna puluwan product ekak.. man 2 weeks wage use kala.. kisima prashanayak na.. deliver karaddi adiye podi kellak kadila thibba.. eka ok..,රෙචොම්මෙන්ඩ් කරන්න පුළුවන් ප්රෝදුච්ට් එකක්.. මන් 2 වීක්ස් වගේ උසේ කල.. කිසිම ප්‍රශනයක් න.. දෙලිවෙර් කරද්දී අඩියේ පොඩි කෙල්ලක් කැඩිලා තිබ්බ.. එක ඔක්..,"{
(NULL, 'Overall Satisfaction', 'රෙචොම්මෙන්ඩ් කරන්න පුළුවන් ප්රෝදුච්ට් එකක්', positive),
(NULL, 'Durability', 'කිසිම ප්‍රශනයක් නෑ', positive),
(NULL, 'Delivery & Packaging', 'අඩියේ පොඩි කෙල්ලක් කැඩිලා තිබ්බ', negative)
}",Sinhala_in_English,home
67,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,Supiriyak Baya natuwa. Ganna e ganata watinawa,සුපිරියක් බය නැතුව. ගන්න ඒ ගානට වටිනවා,"{
(NULL, 'Overall Satisfaction', 'සුපිරියක් බය නැතුව', positive),
(NULL, 'Price / Value for Money', 'ඒ ගානට වටිනවා', positive)
}",Sinhala_in_English,home
68,Peacock / Evro / Black ford / Westmark Electric Kettle/Gordon Homes/Sanford/National/Amilex/Topsonic- 1.8L (1 year company warranty) + Free Shipping,"Rs. 2,990",5,හොඳට ම වැඩ කරනවා. ඒ ගානට වටිනවා.  Worth the price. works well. quality and handling feels good.,හොඳට ම වැඩ කරනවා. ඒ ගානට වටිනවා.  Worth the price. works well. quality and handling feels good.,"{
(NULL, 'Functionality', 'හොඳට ම වැඩ කරනවා', positive),
(NULL, 'Price / Value for Money', 'ඒ ගානට වටිනවා', positive),
(NULL, 'Product Quality', 'quality and handling feels good', positive)
}",Pure_Sinhala,home
