sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_anotation,review_type,category
47,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,මේක සුපිරි..❤️‍🩹🔥 බය නැතුව ගන්න හැමෝම..මේ ගානට මේක ගෙන කියන්න ආය වචන නෑ..💸🫶🤍,මේක සුපිරි..❤️‍🩹🔥 බය නැතුව ගන්න හැමෝම..මේ ගානට මේක ගෙන කියන්න ආය වචන නෑ..💸🫶🤍,,Pure_Sinhala,electronic
48,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,දවස් 3න් ආව.ගෙවන ගානටනන් නියමයි ❤️‍🔥 ඒත් volume වැඩි කරාම speaker එක noisy වෙනව,දවස් 3න් ආව.ගෙවන ගානටනන් නියමයි ❤️‍🔥 ඒත් volume වැඩි කරාම speaker එක noisy වෙනව,,Pure_Sinhala,electronic
49,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,ඉල්ලපු පාට නෙවේ ආවේ..කොහොමද මාරූ කරන්නේ?මං ඉල්ලුවේ gray.... හරියට බලලා පාට එවන්න ඔනේනේ...අපි කැමති පාට අපි ඕඩර් කරන්නේ අපිට ඒක ඔනේ නිසානේ...,ඉල්ලපු පාට නෙවේ ආවේ..කොහොමද මාරූ කරන්නේ?මං ඉල්ලුවේ gray.... හරියට බලලා පාට එවන්න ඔනේනේ...අපි කැමති පාට අපි ඕඩර් කරන්නේ අපිට ඒක ඔනේ නිසානේ...,,Pure_Sinhala,electronic
50,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,#ඇත්තටම ගෙවන ගානට ගොඩක් ලාබයි.Delivery එකත් ගොඩක් fast.දවස් තුනෙන් ආවා.I recommended thins.seller ගොඩක් හොඳයි.,#ඇත්තටම ගෙවන ගානට ගොඩක් ලාබයි.Delivery එකත් ගොඩක් fast.දවස් තුනෙන් ආවා.I recommended thins.seller ගොඩක් හොඳයි.,,Pure_Sinhala,electronic
51,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",1,මේක ගන්න එපා ජරාවක්. අරගෙන මාසයක් වත් නැහැ touch එක වැඩ නැහැ.,මේක ගන්න එපා ජරාවක්. අරගෙන මාසයක් වත් නැහැ touch එක වැඩ නැහැ.,,Pure_Sinhala,electronic
52,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,Man oder karapu color eka newei ewala thiyenne😒. habai watch eka hodai 😌,මන් ඔදෙර් කරපු චොලෝර් එක නෙවෙඉ එවල තියෙන්නේ😒. හබි වට්ච් එක හොදි 😌,,Sinhala_in_English,electronic
53,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,මම හිතුවෙ gray colour watch එකට සුදු පාට belt එක එයි කියලා.ඒත් ආවේ කළු පාට belt එකක් 🤧,මම හිතුවෙ gray colour watch එකට සුදු පාට belt එක එයි කියලා.ඒත් ආවේ කළු පාට belt එකක් 🤧,,Pure_Sinhala,electronic
54,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,හොදයි බයනැතුව ගන්න වොච් දෙකක්ම ගත්ත සුපිරි වරදක් නෑ ගානට වටිනවා.....  තැන්ක්‍යු ඩරාස් & sසේලර් ♥️😻,හොදයි බයනැතුව ගන්න වොච් දෙකක්ම ගත්ත සුපිරි වරදක් නෑ ගානට වටිනවා.....  තැන්ක්‍යු ඩරාස් & sසේලර් ♥️😻,,Pure_Sinhala,electronic
55,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,mama orderkaruwe t900 white color mata eyala dunne t800 Black watch fake,මම ඔර්දෙර්කරුවේ ත900 ව්හිටේ චොලෝර් මට එයාල දුන්නේ ත800 බ්ලච්ක් වට්ච් ඵකේ,,Sinhala_in_English,electronic
56,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,කට්ටිය බය නැතුව ගන්න මන් විශ්වාස ක්ලේ නෑ . 🔥🔥පට්ට watch  එක rs 3000 ට වටිනවා .display කොලිටි✨️✨️✨️,කට්ටිය බය නැතුව ගන්න මන් විශ්වාස ක්ලේ නෑ . 🔥🔥පට්ට watch  එක rs 3000 ට වටිනවා .display කොලිටි✨️✨️✨️,,Pure_Sinhala,electronic
57,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",4,දවස් 2 අවා....❤️❤️❤️❤️ මේ ගානට ගොඩක් වටිනවා.. Display  එකත් හොඳයි.. එත් Display  එකේ පොඩි සුදුපාට ඩොට් ටිකක් තියේ එක විතරයි.. අවුලකට තියෙන්නේ..,දවස් 2 අවා....❤️❤️❤️❤️ මේ ගානට ගොඩක් වටිනවා.. Display  එකත් හොඳයි.. එත් Display  එකේ පොඩි සුදුපාට ඩොට් ටිකක් තියේ එක විතරයි.. අවුලකට තියෙන්නේ..,,Pure_Sinhala,electronic
58,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,ඇත්තටම සුපිරි සුපිරියටම වැඩ ගන්න ගානට පට්ට වාසියී I recommend this product තව ම Fast deleivery tnxssss Darzz ✨,ඇත්තටම සුපිරි සුපිරියටම වැඩ ගන්න ගානට පට්ට වාසියී I recommend this product තව ම Fast deleivery tnxssss Darzz ✨,,Pure_Sinhala,electronic
59,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",4,woow hoda product ekak kiyanna wachana ne athe ganata watinawa thanks darzz ❤️❤️❤️win#,වූව හොද ප්රෝදුච්ට් එකක් කියන්න වචන නේ අතේ ගානට වටිනවා තැන්ක්ස් දර්ළ්ළ ❤️❤️❤️වින්#,,Sinhala_in_English,electronic
60,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,Hodatama thiba odar eka dala peya 24 hatharak giyene genala duna pata pash dilivarii,හොදටම තිබ ඕඩර් එක දල පෙය 24 හතරක් ගියෙනේ ගෙනල දුන පට පශ් දිලිවරී,,Sinhala_in_English,electronic
61,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,maray.mama hituwatat wada pahasukam tiyenawa.daraz kiyanne hoda seller kenek .mama godak satutuy.😍😍,මැරය.මම හිටුවටට් වැඩ පහසුකම් තියෙනවා.දරළ් කියන්නේ හොද සෙල්ලෙර් කෙනෙක් .මම ගොඩක් සටුටුය්.😍😍,,Sinhala_in_English,electronic
62,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,ඔයාලත් අරගෙනම බලන්න ඕනෙ මේකෙ වටිනා කම...හැම පහසුකමක්ම තියේ😍මන් දැකපු තවත් එක හොද වොච් එකක්..😗තෑන්ක් යූ සෙලර් සහ daraz,ඔයාලත් අරගෙනම බලන්න ඕනෙ මේකෙ වටිනා කම...හැම පහසුකමක්ම තියේ😍මන් දැකපු තවත් එක හොද වොච් එකක්..😗තෑන්ක් යූ සෙලර් සහ daraz,,Pure_Sinhala,electronic
63,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,මම දෙකක් ගත්තා. පොඩ්ඩක් සීරිලා තිබ්බ ඒවුනාට අවුලක් නැ සුපිරි watch එකක්,මම දෙකක් ගත්තා. පොඩ්ඩක් සීරිලා තිබ්බ ඒවුනාට අවුලක් නැ සුපිරි watch එකක්,,Pure_Sinhala,electronic
64,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,"Fast delevery, hodtama thiyenawa dawas 2n awa #win",ෆස්ට් දෙලෙවෙර්ය්,,Sinhala_in_English,electronic
65,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,Good product Hightly Regement දවසෙන් අවා බය වෙන්න කිසිම අව්ලක් නෑ,Good product Hightly Regement දවසෙන් අවා බය වෙන්න කිසිම අව්ලක් නෑ,,Pure_Sinhala,electronic
66,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,හපෝ ගන්න එපා මේකනම් කියන පාට නෙමේ එවන්නෙත් රිටන් කරන්නත් බෑ 🤮🤮🤮,හපෝ ගන්න එපා මේකනම් කියන පාට නෙමේ එවන්නෙත් රිටන් කරන්නත් බෑ 🤮🤮🤮,,Pure_Sinhala,electronic
67,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",4,මේ ගානට ගොඩක් වටිනවා. Display නම් super. Speaker volume නම් අඩුයි.,මේ ගානට ගොඩක් වටිනවා. Display නම් super. Speaker volume නම් අඩුයි.,,Pure_Sinhala,electronic
68,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",5,"#win මෙ watch එක ගොඩක් හොදයි price range එකට. battry එක නම් පොඩ්ඩක් අවුල්, full charge කරලා පැය 7ක් විතර පාවිච්චි කරන්න පුළුවන් blutooth off කරත්. strap එක හොදයි strong. watch එකෙ sticket එක හිරිලා තියෙනවා.","#win මෙ watch එක ගොඩක් හොදයි price range එකට. battry එක නම් පොඩ්ඩක් අවුල්, full charge කරලා පැය 7ක් විතර පාවිච්චි කරන්න පුළුවන් blutooth off කරත්. strap එක හොදයි strong. watch එකෙ sticket එක හිරිලා තියෙනවා.",,Pure_Sinhala,electronic
69,Smart Watch T900 Ultra 49mm Big 2.09 inch 2023 Smart watch Series 8 Reloj inteligence Heart rate BT Call T900 Ultra Smart watch,"Rs. 3,000",4,මං ඉල්ලුවේ සුදුපාට එකක්. ඒත් ආවේ කලුපාට එකක් 🙂 හැබැයි සුපිරියි. 👍 delivery එකත් ඉක්මනට ආව 🥰,මං ඉල්ලුවේ සුදුපාට එකක්. ඒත් ආවේ කලුපාට එකක් 🙂 හැබැයි සුපිරියි. 👍 delivery එකත් ඉක්මනට ආව 🥰,,Pure_Sinhala,electronic
