sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
35,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,"මගේ දෙවැනි ඕඩර් එක. මේ ජෙල් එක ගන්න නම් මේ ෂොප් එක පට්ටම රෙකමන්ඩ් කරනවා. ඔරිජිනල් කොරියන් ප්‍රොඩක්ට් එකමයි.. බය නැතුව ගන්න 😍😍❤️ පැකින් එහෙමත් නියමයි, කිසිම ඩැමේජ් එකක් නැතුව ලැබුණා","මගේ දෙවැනි ඕඩර් එක. මේ ජෙල් එක ගන්න නම් මේ ෂොප් එක පට්ටම රෙකමන්ඩ් කරනවා. ඔරිජිනල් කොරියන් ප්‍රොඩක්ට් එකමයි.. බය නැතුව ගන්න 😍😍❤️ පැකින් එහෙමත් නියමයි, කිසිම ඩැමේජ් එකක් නැතුව ලැබුණා","{
(NULL, 'Authenticity', 'ඔරිජිනල් කොරියන් ප්‍රොඩක්ට්', positive),
(NULL, 'Packaging Quality', 'පැකින් නියමයි', positive),
(NULL, 'Delivery Condition', 'කිසිම ඩැමේජ් එකක් නැතුව', positive),
(NULL, 'Overall Satisfaction', 'මගේ දෙවැනි ඕඩර් එක', positive),
(NULL, 'Product Quality', 'පට්ටම රෙකමන්ඩ්', positive)
}",Pure_Sinhala,skincare
36,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,"සති දෙකක් පාවිච්චි කළා, සුපිරි ප්‍රොඩක්ට් එක. ඕන කෙනෙක්ට බය නැතුව ගන්න කියන්න පුළුවන්. ගාණට වටිනවා, ඉක්මනටම ලැබුණා. මම ගොඩක් සැටිස්ෆයිඩ්!","සති දෙකක් පාවිච්චි කළා, සුපිරි ප්‍රොඩක්ට් එක. ඕන කෙනෙක්ට බය නැතුව ගන්න කියන්න පුළුවන්. ගාණට වටිනවා, ඉක්මනටම ලැබුණා. මම ගොඩක් සැටිස්ෆයිඩ්!","{
(NULL, 'Product Quality', 'සුපිරි ප්‍රොඩක්ට්', positive),
(NULL, 'Price / Value for Money', 'ගාණට වටිනවා', positive),
(NULL, 'Delivery Speed', 'ඉක්මනට ලැබුණා', positive),
(NULL, 'Overall Satisfaction', 'සැටිස්ෆයිඩ්', positive)
}",Pure_Sinhala,skincare
37,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,හොඳ ප්‍රොඩක්ට් එකක් ❤️‍🩹 ඩිලිවරිත් ෆාස්ට්. තැන්ක්ස් දරාස්.,හොඳ ප්‍රොඩක්ට් එකක් ❤️‍🩹 ඩිලිවරිත් ෆාස්ට්. තැන්ක්ස් දරාස්.,"{
(NULL, 'Product Quality', 'හොඳ ප්‍රොඩක්ට්', positive),
(NULL, 'Delivery Speed', 'ෆාස්ට්', positive)
}",Pure_Sinhala,skincare
38,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,"හොඳයි. සුවඳත් හොඳයි, පැකින් එහෙමත් නියමයි","හොඳයි. සුවඳත් හොඳයි, පැකින් එහෙමත් නියමයි","{
(NULL, 'Scent / Fragrance', 'සුවඳ හොඳයි', positive),
(NULL, 'Packaging Quality', 'පැකින් නියමයි', positive),
(NULL, 'Product Quality', 'හොඳයි', positive)
}",Pure_Sinhala,skincare
39,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,ඇත්තටම මේක ගොඩක් හොදයි 😌 සුවදත් මරු 👍 ඒ ගානට මේක ගත්ත එකෙන් පාඩුවක් නැහැ 🙂💙,ඇත්තටම මේක ගොඩක් හොදයි 😌 සුවදත් මරු 👍 ඒ ගානට මේක ගත්ත එකෙන් පාඩුවක් නැහැ 🙂💙,"{
(NULL, 'Scent / Fragrance', 'සුවද මරු', positive),
(NULL, 'Price / Value for Money', 'පාඩුවක් නැහැ', positive),
(NULL, 'Overall Satisfaction', 'ගොඩක් හොදයි', positive)
}",Pure_Sinhala,skincare
40,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,මම ඕඩර් කලේ 300ml.ඒත් මට ඩිලිවරි ආවේ 150ml,මම ඕඩර් කලේ 300ml.ඒත් මට ඩිලිවරි ආවේ 150ml,"{
('300ml', 'Delivery Condition', '150ml ආවා', negative),
(NULL, 'Delivery Condition', 'වැරදි quantity', negative)
}",Pure_Sinhala,skincare
41,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,ඕඩර් කරපු එක නෙවි මේක නෙවි ඔදර්කරේ,ඕඩර් කරපු එක නෙවි මේක නෙවි ඔදර්කරේ,"{
(NULL, 'Overall Satisfaction', 'නෙවි ඔර්ඩර් කරපු එක', negative)
}",Pure_Sinhala,skincare
42,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,ගොඩක් හොඳයි. තැන්ක්ස් දරාස්. ඩිලිවරි එක ගොඩක් ෆාස්ට්,ගොඩක් හොඳයි. තැන්ක්ස් දරාස්. ඩිලිවරි එක ගොඩක් ෆාස්ට්,"{
(NULL, 'Delivery Speed', 'ෆාස්ට්', positive),
(NULL, 'Overall Satisfaction', 'ගොඩක් හොඳයි', positive)
}",Pure_Sinhala,skincare
43,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,ගොඩක් හොදයි 👍👍හොදට පැක් කරලා තිබ්බා.,ගොඩක් හොදයි 👍👍හොදට පැක් කරලා තිබ්බා.,"{
(NULL, 'Packaging Quality', 'හොදට පැක් කරලා තිබ්බා', positive),
(NULL, 'Product Quality', 'ගොඩක් හොදයි', positive)
}",Pure_Sinhala,skincare
44,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,ගොඩක් පාරවල් ඕඩර් කරලා තියෙනවා. මේක ඔරිජිනල් එක කියලා මම හිතනවා.,ගොඩක් පාරවල් ඕඩර් කරලා තියෙනවා. මේක ඔරිජිනල් එක කියලා මම හිතනවා.,"{
(NULL, 'Authenticity', 'මේක ඔරිජිනල් එක කියලා මම හිතනවා', positive)
}",Pure_Sinhala,skincare
45,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,කොලිටිය ගොඩක් හොඳයි. ❤️❤️❤️ තැන්ක්ස් දරාස්,කොලිටිය ගොඩක් හොඳයි. ❤️❤️❤️ තැන්ක්ස් දරාස්,"{
(NULL, 'Product Quality', 'කොලිටිය ගොඩක් හොඳයි', positive),
(NULL, 'Overall Satisfaction', 'තැන්ක්ස් දරාස්', positive)
}",Pure_Sinhala,skincare
46,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,හොදයි හොදට තිබ්බා...❤️බය නැතුව ගන්න,හොදයි හොදට තිබ්බා...❤️බය නැතුව ගන්න,"{
(NULL, 'Product Quality', 'හොදයි', positive),
(NULL, 'Overall Satisfaction', 'බය නැතුව ගන්න', positive)
}",Pure_Sinhala,skincare
47,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,"Original , මේ ගානට වටිනවා🔥🔥","Original , මේ ගානට වටිනවා🔥🔥","{
(NULL, 'Authenticity', 'Original', positive),
(NULL, 'Price / Value for Money', 'මේ ගානට වටිනවා', positive)
}",Pure_Sinhala,skincare
48,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,ඩිලිවරි එක ගොඩක් ෆාස්ට්. තැන්ක්ස් දරාස්.,ඩිලිවරි එක ගොඩක් ෆාස්ට්. තැන්ක්ස් දරාස්.,"{
(NULL, 'Delivery Speed', 'ඩිලිවරි එක ෆාස්ට්', positive)
}",Pure_Sinhala,skincare
49,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,ලිප් ග්ලොස් එක පට්ට. සුවඳත් මරු වගේම ගොඩක් වෙලා තියෙනවා. අයිටම් දෙකම පැකින් ඉතා හොඳයි.,ලිප් ග්ලොස් එක පට්ට. සුවඳත් මරු වගේම ගොඩක් වෙලා තියෙනවා. අයිටම් දෙකම පැකින් ඉතා හොඳයි.,"{
(NULL, 'Product Quality', 'ලිප් ග්ලොස් පට්ට', positive),
(NULL, 'Scent / Fragrance', 'සුවඳ මරු', positive),
(NULL, 'Packaging Quality', 'පැකින් ඉතා හොඳයි', positive)
}",Pure_Sinhala,skincare
50,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,"ඔරිජිනල් ප්‍රොඩක්ට් එකක්, සුපිරියි ❤️❤️❤️","ඔරිජිනල් ප්‍රොඩක්ට් එකක්, සුපිරියි ❤️❤️❤️","{
(NULL, 'Authenticity', 'ඔරිජිනල් ප්‍රොඩක්ට්', positive),
(NULL, 'Overall Satisfaction', 'සුපිරියි', positive)
}",Pure_Sinhala,skincare
51,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,"මේ මම ගත්ත දෙවැනි පාර. මේ පාර මම දෙකක්ම ගත්තා. කොලිටිය ගොඩක් හොඳයි, ගෑවම හොඳ සිසිලසක් දැනෙනවා. කකුල් වල සහ අත් වල ශේව් කරාට පස්සේ ගාන්න ගොඩක් හොඳයි. හැබැයි මූණේ ගාන්න කලින් පොඩ්ඩක් ටෙස්ට් කරලා බලන්න, මොකද හැමෝගෙම ස්කින් එක එක වගේ නැති නිසා කුරුලෑ එන්න පුළුවන්. හැබැයි බොඩි මොයිස්චරයිසර් එකක් විදිහට නම් මේක සුපිරි, බය නැතුව ගන්න.","මේ මම ගත්ත දෙවැනි පාර. මේ පාර මම දෙකක්ම ගත්තා. කොලිටිය ගොඩක් හොඳයි, ගෑවම හොඳ සිසිලසක් දැනෙනවා. කකුල් වල සහ අත් වල ශේව් කරාට පස්සේ ගාන්න ගොඩක් හොඳයි. හැබැයි මූණේ ගාන්න කලින් පොඩ්ඩක් ටෙස්ට් කරලා බලන්න, මොකද හැමෝගෙම ස්කින් එක එක වගේ නැති නිසා කුරුලෑ එන්න පුළුවන්. හැබැයි බොඩි මොයිස්චරයිසර් එකක් විදිහට නම් මේක සුපිරි, බය නැතුව ගන්න.","{
(NULL, 'Product Quality', 'කොලිටිය ගොඩක් හොඳයි', positive),
(NULL, 'Comfort on Skin', 'හොඳ සිසිලසක් දැනෙනවා', positive),
(NULL, 'Ease of Use', 'ශේව් කරාට පස්සේ ගාන්න හොඳයි', positive),
(NULL, 'Irritation / Redness', 'කුරුලෑ එන්න පුළුවන්', negative),
(NULL, 'Moisturizing / Hydration', 'මොයිස්චරයිසර් එකක් විදිහට සුපිරි', positive),
(NULL, 'Overall Satisfaction', 'බය නැතුව ගන්න', positive)
}",Pure_Sinhala,skincare
52,Roushun 99% Aloe Vera Soothing Gel Face Moisturizer - 300ml,"Rs. 1,600",5,මේක මරු. ඉක්මනට ආවා.  අරන් සති දෙකකින් විතර මන් මේ review එක දාන්නෙ. මූනෙ oil ගතියට මරු මේක. කුරුලෑත් අඩු උනා. මූනේ ගෑවම මාර සනීපයි. ආසා හිතෙනව ගාන්න ❤. අනිත් එක සුවදයි මේක . මූණ පැහැපත් වෙනව මන් හිතන්නෙ මේකට,මේක මරු. ඉක්මනට ආවා.  අරන් සති දෙකකින් විතර මන් මේ review එක දාන්නෙ. මූනෙ oil ගතියට මරු මේක. කුරුලෑත් අඩු උනා. මූනේ ගෑවම මාර සනීපයි. ආසා හිතෙනව ගාන්න ❤. අනිත් එක සුවදයි මේක . මූණ පැහැපත් වෙනව මන් හිතන්නෙ මේකට,"{
(NULL, 'Skin Improvement', 'කුරුලෑ අඩු උනා', positive),
(NULL, 'Comfort on Skin', 'මාර සනීපයි', positive),
(NULL, 'Scent / Fragrance', 'සුවදයි', positive),
(NULL, 'Brightening Effect', 'මූණ පැහැපත් වෙනවා', positive),
(NULL, 'Overall Satisfaction', 'මරු', positive)
}",Pure_Sinhala,skincare
